lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
23,2871,0.007364049202492298,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
24,2869,0.03336258220488517,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
25,2867,0.00041434474195284137,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
26,2865,0.010354864844020211,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
27,2863,-0.0153810127909062,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
28,2861,0.009507206739983067,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
29,2859,0.005593756766090939,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
30,2857,0.011476530976669543,toe_pre_topple_long,mid_R,toe_M1_A,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
0,3188,0.4341598872901374,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
1,3189,0.26816701727076775,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
2,3184,-0.09684856430873477,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
3,3180,-0.06425463236941031,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
4,3175,-0.05413030147119621,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
5,3170,-0.04978289539988273,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
6,3165,-0.05694933223223957,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
7,3161,-0.026047045146400917,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
8,3157,-0.027154173790464576,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
9,3155,-0.023697706442640937,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
10,3153,-0.01823573578748385,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
11,3152,-0.04632280043256649,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
12,3150,-0.029312893875687564,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
13,3147,-0.01796521818278559,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
14,3145,-0.011444499922635583,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
15,3144,-0.019501795626641207,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
16,3143,0.004626923854075902,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
17,3141,0.010414744669577659,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
18,3139,-0.01834369924418249,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
19,3138,-0.02615492932653125,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
20,3137,-0.005678000046806409,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
21,3134,-0.010552198413639148,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
22,3131,-0.020197539641208982,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
23,3129,0.005701882319947351,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
24,3127,0.03408261980716023,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
25,3125,0.0011559215557515393,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
26,3123,0.00577883567838612,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
27,3121,-0.016103969445941266,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
28,3119,0.007483030982693965,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
29,3117,0.002290196106478724,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
30,3116,0.01447173078706638,toe_pre_topple_long,mid_R,toe_M1_A,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
0,2911,0.34158950001760086,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
1,2908,0.18355265310386112,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
2,2905,-0.19254239750476573,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
3,2900,-0.006844964561614804,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
4,2895,-0.02508106430628119,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
5,2890,-0.015286095980275643,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
6,2885,-0.03778508208123428,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
7,2881,0.002841971044955279,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
8,2877,-0.013508032666243163,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
9,2875,-0.011605362151130902,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
10,2873,0.008896453256177744,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
11,2871,-0.040576445629658356,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
12,2869,-0.001970108175935042,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
13,2867,-0.009680429071173178,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
14,2865,0.00013970178998377997,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
15,2863,-0.01789363028827624,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
16,2861,0.0040201563417995734,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
17,2859,0.018043561243191127,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
18,2857,-0.015602521863450739,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
19,2855,-0.019283826374892135,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
20,2853,0.007701614170227628,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
21,2851,-0.003956750115922155,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
22,2849,-0.020232900342755888,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
23,2847,0.0021552398009950222,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
24,2845,0.035445872480793825,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
25,2843,-0.015464100655887787,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
26,2841,0.01709643017125347,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
27,2839,-0.024709400992683414,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
28,2837,0.014058571803851632,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
29,2835,-0.0010024210555316679,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
30,2833,0.026500385980053845,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
0,3151,0.33716362066284833,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
1,3152,0.1801260832375785,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
2,3147,-0.191411598017548,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
3,3142,-0.010981873404844028,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
4,3135,-0.01954072274928632,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
5,3130,-0.015127027596978078,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
6,3125,-0.03689245703843973,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
7,3120,0.0025000689795497202,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
8,3116,-0.011426307219033477,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
9,3112,-0.011657170867591753,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
10,3111,0.0075531824640971195,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
11,3110,-0.03630456334757069,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
12,3108,-0.007628502601608243,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
13,3105,-0.0039031669937317098,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
14,3103,0.0006047972783329643,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
15,3102,-0.01943331110148785,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
16,3101,0.008529344304893395,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
17,3099,0.016643262256810756,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
18,3098,-0.01686288235204799,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
19,3097,-0.019949764236907922,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
20,3096,0.008552049714639302,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
21,3093,-0.0036362641524378563,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
22,3090,-0.02179053977200951,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
23,3087,0.0017258109928592002,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
24,3085,0.032635995014517194,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
25,3083,-0.014646418084698066,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
26,3081,0.013770902300448393,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
27,3079,-0.022333592544145613,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
28,3077,0.01563293404329778,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
29,3076,-0.003957939702935967,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
30,3075,0.02934693304580082,toe_pre_topple_long,mid_R,toe_M1_A,prewhitened,15_minute_interval_sum,daily_interval_sum,daily_first_difference,0.37014556968975326
0,3247,0.1932184674324515,toe_pre_topple_long,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
1,3242,0.18530343286542703,toe_pre_topple_long,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
2,3240,0.17498529062122253,toe_pre_topple_long,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
3,3237,0.16501269701309865,toe_pre_topple_long,mid_R,toe_P7_B,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
